ID,time_stamp,Machine1.RawMaterial.Property1,Machine1.RawMaterial.Property2,Machine1.RawMaterial.Property3,Machine1.RawMaterial.Property4,Machine1.RawMaterialFeederParameter.U.Actual,Machine1.Zone1Temperature.C.Actual,Machine1.Zone2Temperature.C.Actual,Machine1.MotorAmperage.U.Actual,Machine1.MotorRPM.C.Actual,Machine1.MaterialPressure.U.Actual,Machine1.MaterialTemperature.U.Actual,Machine1.ExitZoneTemperature.C.Actual,Machine2.RawMaterial.Property1,Machine2.RawMaterial.Property2,Machine2.RawMaterial.Property3,Machine2.RawMaterial.Property4,Machine2.RawMaterialFeederParameter.U.Actual,Machine2.Zone1Temperature.C.Actual,Machine2.Zone2Temperature.C.Actual,Machine2.MotorAmperage.U.Actual,Machine2.MotorRPM.C.Actual,Machine2.MaterialPressure.U.Actual,Machine2.MaterialTemperature.U.Actual,Machine2.ExitZoneTemperature.C.Actual,Machine3.RawMaterial.Property1,Machine3.RawMaterial.Property2,Machine3.RawMaterial.Property3,Machine3.RawMaterial.Property4,Machine3.RawMaterialFeederParameter.U.Actual,Machine3.Zone1Temperature.C.Actual,Machine3.Zone2Temperature.C.Actual,Machine3.MotorAmperage.U.Actual,Machine3.MotorRPM.C.Actual,Machine3.MaterialPressure.U.Actual,Machine3.MaterialTemperature.U.Actual,Machine3.ExitZoneTemperature.C.Actual,Machine4.Temperature1.C.Actual,Machine4.Temperature2.C.Actual,Machine4.Pressure.C.Actual,Machine4.Temperature3.C.Actual,Machine4.Temperature4.C.Actual,Machine4.Temperature5.C.Actual,Machine4.ExitTemperature.U.Actual,Machine5.Temperature1.C.Actual,Machine5.Temperature2.C.Actual,Machine5.Temperature3.C.Actual,Machine5.Temperature4.C.Actual,Machine5.Temperature5.C.Actual,Machine5.Temperature6.C.Actual,Machine5.ExitTemperature.U.Actual
105,06/03/2019 10:54,12,200,963,247,1237,72,72,47,10,426,78,75,13,236,601,257,210,69,69,73,14,239,72,60,9,186,421,200,212,78,-78,342,14,248,66,65,373,374,19,317,-19,306,53,310,290,264,-238,244,65,49
106,06/03/2019 10:54,12,200,963,247,1238,72,72,47,10,427,78,75,13,236,601,257,216,69,69,72,14,235,71,60,9,186,421,200,218,78,-78,340,14,249,66,65,373,374,18,317,-18,306,53,310,290,264,-238,244,65,48
107,06/03/2019 10:54,12,200,963,247,1242,72,72,47,11,414,78,75,13,236,601,257,217,69,69,72,14,234,72,60,9,186,421,200,221,78,-78,344,14,248,66,65,373,374,18,317,-18,307,53,310,290,264,238,245,65,48
108,06/03/2019 10:54,12,200,963,247,1247,72,72,47,10,427,78,75,13,236,601,257,219,69,69,73,14,236,71,60,9,186,421,200,225,78,-78,336,14,249,66,65,372,373,18,317,-18,307,53,310,290,264,238,245,65,48
109,06/03/2019 10:54,12,200,963,247,1251,72,72,46,11,416,78,75,13,236,601,257,196,69,69,72,14,239,72,60,9,186,421,200,186,78,-78,337,14,248,66,65,372,373,17,317,-17,307,53,310,290,264,238,245,65,48
110,06/03/2019 10:54,12,200,963,247,1246,72,72,46,10,424,78,75,13,236,601,257,205,69,69,72,14,239,72,60,9,186,421,200,215,78,-78,342,14,248,66,65,372,373,17,317,-17,307,53,310,290,264,238,245,65,47
111,06/03/2019 10:54,12,200,963,247,1250,72,72,46,11,424,78,75,13,236,601,257,206,70,69,72,14,237,72,60,9,186,421,200,201,78,-78,346,14,249,66,65,372,373,18,316,-18,307,53,310,290,264,238,245,65,48
112,06/03/2019 10:54,12,200,963,247,1245,72,72,46,11,430,78,75,13,236,601,257,201,70,69,73,14,235,72,60,9,186,421,200,219,78,-78,341,14,248,66,65,372,373,18,316,-18,307,54,310,290,264,238,245,65,47
113,06/03/2019 10:54,12,200,963,247,1242,72,72,46,11,414,78,75,13,236,601,257,208,70,69,73,14,238,72,60,9,186,421,200,212,78,-78,344,14,248,66,65,371,373,19,316,-19,307,54,310,290,264,238,245,65,47
114,06/03/2019 10:54,12,200,963,247,1242,72,72,47,10,417,78,75,13,236,601,257,219,70,69,72,14,239,72,60,9,186,421,200,179,78,-78,349,14,248,66,65,371,372,19,316,-19,307,55,310,290,264,238,245,65,49
115,06/03/2019 10:54,12,200,963,247,1242,72,72,46,11,418,78,75,13,236,601,257,225,70,69,72,14,235,72,60,9,186,421,200,202,78,-78,337,14,248,66,65,371,372,19,316,-19,307,55,310,290,264,238,245,65,59
116,06/03/2019 10:54,12,200,963,247,1238,72,72,46,11,424,78,75,13,236,601,257,216,70,69,72,14,233,72,60,9,186,421,200,220,78,-78,343,14,248,66,65,371,372,18,316,-18,307,55,310,290,264,238,245,65,47
117,06/03/2019 10:54,12,200,963,247,1248,72,72,46,11,421,78,75,13,236,601,257,204,70,69,73,14,237,72,60,9,186,421,200,204,78,-78,342,14,248,66,65,370,-372,18,316,-18,-307,56,310,290,264,238,245,65,46
118,06/03/2019 10:54,12,200,963,247,1246,72,72,47,10,425,78,75,13,236,601,257,224,70,69,73,14,238,72,60,9,186,421,200,214,78,-78,336,14,248,66,65,370,-372,17,316,-17,-307,57,310,290,264,238,245,65,47
119,06/03/2019 10:54,12,200,963,247,1247,72,72,46,10,421,78,75,13,236,601,257,211,70,69,72,14,233,72,60,9,186,421,200,222,78,-78,344,14,248,66,65,370,-372,17,316,-17,-307,57,310,290,264,238,245,65,46
120,06/03/2019 10:54,12,200,963,247,1246,72,72,47,10,411,78,75,13,236,601,257,222,70,69,72,14,232,72,60,9,186,421,200,222,78,-78,341,14,248,66,65,370,-372,17,315,-17,-308,57,310,290,264,238,245,65,46
121,06/03/2019 10:54,12,200,963,247,1252,72,72,46,11,422,78,75,13,236,601,257,215,70,69,73,14,236,72,60,9,186,421,200,226,78,78,340,14,248,66,65,369,-372,17,315,17,-308,57,310,290,264,238,245,65,46
122,06/03/2019 10:54,12,200,963,247,1262,72,72,46,11,424,78,75,13,236,601,257,202,70,69,73,14,238,72,60,9,186,421,200,214,78,78,340,14,247,66,65,369,-372,18,315,18,-308,58,310,290,264,238,245,65,46
123,06/03/2019 10:54,12,200,963,247,1322,72,72,47,10,425,78,75,13,236,601,257,219,70,69,72,14,237,72,60,9,186,421,200,206,78,78,340,14,248,66,65,369,-372,17,315,17,-308,58,310,290,264,238,245,65,49
124,06/03/2019 10:54,12,200,963,247,1298,72,72,46,10,410,78,75,13,236,601,257,215,70,69,72,14,236,-72,60,9,186,421,200,215,78,78,340,14,248,66,-65,369,-371,18,315,18,-308,59,310,290,264,238,245,65,60
125,06/03/2019 10:54,12,200,963,247,1262,72,72,46,11,424,78,75,13,236,601,257,216,70,69,73,14,235,-72,60,9,186,421,200,225,78,78,344,14,248,66,-65,368,-372,17,315,17,-308,59,310,290,264,238,245,65,110
126,06/03/2019 10:54,12,200,963,247,1249,72,72,46,11,414,78,75,13,236,601,257,229,70,69,72,14,238,-72,60,9,186,421,200,212,78,78,341,14,248,66,-65,368,-371,17,315,17,-308,59,310,290,-264,238,245,65,115
127,06/03/2019 10:54,12,200,963,247,1246,72,72,46,11,421,78,75,13,236,601,257,216,70,69,73,14,239,-72,60,9,186,421,200,220,78,78,342,14,248,66,-65,368,-371,17,314,17,-308,58,310,290,-264,238,245,65,119
128,06/03/2019 10:54,12,200,963,247,1252,72,72,46,11,420,78,75,13,236,601,257,214,70,69,73,14,235,-72,60,9,186,421,200,217,78,78,344,14,248,66,-65,368,-371,17,314,17,-308,58,310,290,-264,238,245,65,114
129,06/03/2019 10:54,12,200,963,247,1277,72,72,47,10,427,79,75,13,236,601,257,231,70,69,73,14,234,-72,60,9,186,421,200,217,78,78,345,14,248,66,-65,367,-371,17,314,17,-308,58,310,290,-264,238,245,65,104
130,06/03/2019 10:54,12,200,963,247,1248,72,72,47,10,413,79,75,13,236,601,257,214,70,69,73,14,238,-72,60,9,186,421,200,206,78,78,342,14,248,66,-65,367,-371,18,314,18,-308,58,310,290,-264,238,245,65,103
131,06/03/2019 10:54,12,200,963,247,1238,72,72,47,10,414,79,75,13,236,601,257,216,70,69,72,14,238,-72,60,9,186,421,200,205,78,78,339,14,247,66,-65,367,-371,18,314,18,-308,58,310,290,-264,238,245,65,105
132,06/03/2019 10:54,12,200,963,247,1167,72,72,47,11,419,79,75,13,236,601,257,210,70,69,72,14,232,-72,60,9,186,421,200,225,78,78,344,14,247,66,-65,367,-371,18,314,18,-308,58,310,290,-264,238,245,65,111
133,06/03/2019 10:54,12,200,963,247,1178,72,72,46,11,423,79,75,13,236,601,257,219,69,69,73,14,231,-72,60,9,186,421,200,215,78,78,348,14,248,66,-65,367,371,17,314,17,308,57,310,290,-264,238,245,65,111
134,06/03/2019 10:54,12,200,963,247,1251,72,72,46,10,421,79,75,13,236,601,257,230,69,69,73,14,237,-72,60,9,186,421,200,225,78,78,346,14,247,66,-65,366,371,17,314,17,308,57,310,290,-264,238,245,65,113
135,06/03/2019 10:54,12,200,963,247,1252,72,72,47,10,422,79,75,13,236,601,257,220,69,69,73,14,238,-72,60,9,186,421,200,215,78,78,348,14,248,66,-65,366,371,17,314,17,308,57,310,290,-264,238,245,65,120
136,06/03/2019 10:54,12,200,963,247,1248,72,72,47,11,420,79,75,13,236,601,257,212,69,69,72,14,233,-72,60,9,186,421,200,225,78,78,347,14,247,66,-65,366,371,17,314,17,308,57,310,290,-264,238,245,65,127
137,06/03/2019 10:54,12,200,963,247,1254,72,72,48,10,411,79,75,13,236,601,257,219,69,69,73,14,233,-72,60,9,186,421,200,219,78,78,336,14,247,66,-65,366,371,18,314,18,308,57,310,290,-264,238,245,65,131
138,06/03/2019 10:54,12,200,963,247,1249,72,72,47,11,421,79,75,13,236,601,257,224,69,69,73,14,235,-72,60,9,186,421,200,224,78,78,340,14,247,66,-65,366,371,17,314,17,308,56,310,290,-264,238,245,65,142
139,06/03/2019 10:54,12,200,963,247,1247,72,72,47,10,423,79,75,13,236,601,257,203,69,69,73,14,237,-72,60,9,186,421,200,203,78,78,340,14,247,66,-65,365,371,17,314,17,308,56,310,290,-264,238,245,65,145
140,06/03/2019 10:54,12,200,963,247,1267,72,72,47,10,424,79,75,13,236,601,257,214,70,69,72,14,238,72,60,9,186,421,200,214,78,78,339,14,248,66,65,365,371,18,314,18,307,55,310,290,-264,238,245,65,146
141,06/03/2019 10:54,12,200,963,247,1252,72,72,47,10,409,79,75,13,236,601,257,216,69,69,72,14,236,72,60,9,186,421,200,216,78,78,343,14,247,66,65,365,371,17,314,17,307,55,310,290,-264,238,245,65,149
142,06/03/2019 10:54,12,200,963,247,1243,72,72,48,10,423,79,75,13,236,601,257,214,69,69,73,14,234,72,60,9,186,421,200,214,78,78,345,14,247,66,65,365,370,17,314,17,307,55,310,290,264,238,245,65,148
143,06/03/2019 10:54,12,200,963,247,1233,72,72,47,11,414,79,75,13,236,601,257,215,69,69,73,14,237,72,60,9,186,421,200,215,78,78,341,14,247,66,65,365,370,17,314,17,307,55,310,290,264,238,245,65,147
144,06/03/2019 10:54,12,200,963,247,1113,72,72,47,10,421,79,75,13,236,601,257,200,69,69,73,14,238,72,60,9,186,421,200,200,78,78,340,14,247,66,65,365,370,17,314,17,307,55,310,290,264,238,245,65,149
145,06/03/2019 10:54,12,200,963,247,1255,72,72,47,10,420,79,75,13,236,601,257,215,69,69,72,14,234,72,60,9,186,421,200,215,78,78,345,14,247,66,65,364,370,19,314,19,307,55,310,290,264,238,245,65,138
146,06/03/2019 10:54,12,200,963,247,1247,72,72,47,10,427,79,75,13,236,601,257,221,69,69,72,14,232,72,60,9,186,421,200,221,78,78,339,14,247,67,65,364,370,18,314,18,307,55,310,290,264,238,245,65,150
147,06/03/2019 10:54,12,200,963,247,1249,72,72,47,10,412,79,75,13,236,601,257,221,69,69,73,14,237,-72,60,9,186,421,200,221,78,78,340,14,247,67,65,364,370,17,314,17,307,55,310,290,264,238,245,65,149
148,06/03/2019 10:54,12,200,963,247,1246,72,72,47,10,411,79,75,13,236,601,257,234,69,69,73,14,238,-72,60,9,186,421,200,234,78,78,338,14,247,67,65,364,370,17,314,17,307,55,310,290,264,238,245,65,150
149,06/03/2019 10:54,12,200,963,247,1250,72,72,47,11,416,79,75,13,236,601,257,207,69,69,72,14,232,-72,60,9,186,421,200,207,78,78,342,14,247,67,65,364,370,17,314,17,307,55,310,290,264,238,245,65,151
150,06/03/2019 10:54,12,200,963,247,1235,72,72,47,11,421,79,75,13,236,601,257,218,69,69,72,14,232,-72,60,9,186,421,200,218,78,78,348,14,248,67,65,364,370,17,314,17,306,55,310,290,264,238,245,65,150
151,06/03/2019 10:55,12,200,963,247,1246,72,72,46,11,417,79,75,13,236,601,257,224,69,69,73,14,235,-72,60,9,186,421,200,224,78,78,349,14,247,67,65,364,369,17,314,17,306,55,310,290,264,238,245,65,148
152,06/03/2019 10:55,12,200,963,247,1247,72,72,47,10,422,79,75,13,236,601,257,222,69,69,73,14,237,-72,60,9,186,421,200,222,78,78,352,14,247,67,65,364,369,16,314,16,306,55,310,290,264,238,245,65,151
153,06/03/2019 10:55,12,200,963,247,1252,72,72,47,10,415,79,75,13,236,601,257,205,69,69,72,14,237,-72,60,9,186,421,200,205,78,78,349,14,247,67,65,364,369,16,314,16,306,55,310,290,264,238,245,65,152
154,06/03/2019 10:55,12,200,963,247,1237,72,72,47,10,406,79,75,13,236,601,257,219,69,69,72,14,235,-72,60,9,186,421,200,219,78,78,344,14,247,67,65,364,369,16,314,16,306,55,310,290,264,238,245,65,151
155,06/03/2019 10:55,12,200,963,247,1249,72,72,47,11,416,79,75,13,236,601,257,239,69,69,73,14,234,-72,60,9,186,421,200,215,-78,78,348,14,247,67,65,363,369,16,314,16,306,55,310,290,264,238,245,65,152
156,06/03/2019 10:55,12,200,963,247,1244,72,72,47,11,419,79,75,13,236,601,257,204,69,69,73,14,237,-72,60,9,186,421,200,237,-78,78,346,14,247,67,65,363,369,17,314,17,306,55,310,290,264,238,245,65,152
157,06/03/2019 10:55,12,200,963,247,1246,72,72,47,10,420,79,75,13,236,601,257,209,69,69,72,14,238,-72,60,9,186,421,200,222,-78,78,346,14,247,67,65,363,369,17,314,17,306,55,310,290,264,238,245,65,153
158,06/03/2019 10:55,12,200,963,247,1246,72,72,47,11,406,79,75,13,236,601,257,208,69,69,72,14,235,-72,60,9,186,421,200,219,-78,78,342,14,247,67,65,363,369,18,314,18,306,55,310,290,264,238,245,65,154
159,06/03/2019 10:55,12,200,963,247,1251,72,72,47,10,420,79,75,13,236,601,257,224,69,69,73,14,233,-72,60,9,186,421,200,226,-78,78,345,14,247,67,65,363,369,17,314,17,306,54,310,290,264,238,245,65,152
160,06/03/2019 10:55,12,200,963,247,1238,72,72,46,11,409,79,75,13,236,601,257,217,69,69,73,14,237,-72,60,9,186,421,200,217,-78,78,344,14,247,67,65,363,368,17,314,17,306,54,310,290,264,238,245,65,153
161,06/03/2019 10:55,12,200,963,247,1223,72,72,46,10,417,79,75,13,236,601,257,207,69,69,73,14,238,-72,60,9,186,421,200,214,-78,78,345,14,247,67,65,363,368,18,314,18,306,54,310,290,264,238,245,65,153
162,06/03/2019 10:55,12,200,963,247,1229,72,72,46,10,417,79,75,13,236,601,257,200,69,69,72,14,232,-72,60,9,186,421,200,214,-78,78,341,14,247,67,65,363,368,18,314,18,306,54,310,290,264,238,245,65,152
163,06/03/2019 10:55,12,200,963,247,1242,72,72,47,11,423,79,75,13,236,601,257,228,69,70,72,14,231,72,60,9,186,421,200,228,-78,78,339,14,247,67,65,363,368,18,314,18,305,54,310,290,264,238,245,65,153
164,06/03/2019 10:55,12,200,963,247,1246,72,72,47,10,407,79,75,13,236,601,257,215,69,70,73,14,236,72,60,9,186,421,200,230,-78,78,339,14,247,67,65,363,368,18,314,18,305,54,310,290,264,238,245,65,152
165,06/03/2019 10:55,12,200,963,247,1235,72,72,47,10,409,79,75,13,236,601,257,215,69,-70,73,14,237,72,60,9,186,421,200,205,-78,78,341,14,247,67,65,363,368,17,314,17,305,54,310,290,264,238,245,65,153
166,06/03/2019 10:55,12,200,963,247,1226,72,72,46,11,412,79,75,13,236,601,257,206,69,-70,72,14,233,72,60,9,186,421,200,201,-78,78,341,14,247,67,65,363,368,17,314,17,305,54,310,290,264,238,245,65,153
167,06/03/2019 10:55,12,200,963,247,1222,72,72,46,11,417,79,75,13,236,601,257,220,69,-70,73,14,233,72,60,9,186,421,200,212,-78,78,343,14,247,67,65,363,367,17,314,17,305,54,310,290,264,238,245,65,152
168,06/03/2019 10:55,12,200,963,247,1233,72,72,46,10,414,79,75,13,236,601,257,223,69,-70,73,14,234,72,60,9,186,421,200,205,-78,78,345,14,247,67,65,363,367,17,314,17,305,53,310,290,264,238,245,65,152
169,06/03/2019 10:55,12,200,963,247,1238,72,72,46,10,415,79,75,13,236,601,257,202,69,-70,73,14,237,73,60,9,186,421,200,212,-78,78,344,14,247,67,65,363,367,17,314,17,305,53,310,290,264,238,245,65,152
170,06/03/2019 10:55,12,200,963,247,1248,72,72,46,11,414,79,75,13,236,601,257,192,69,-70,72,14,238,72,60,9,186,421,200,212,-78,78,348,14,247,67,65,363,367,18,314,18,305,53,310,290,264,238,245,65,152
171,06/03/2019 10:55,12,200,963,247,1247,72,72,46,10,404,79,75,13,236,601,257,220,69,-70,73,14,235,73,60,9,186,421,200,217,78,78,340,13,247,67,65,363,366,17,314,17,305,53,310,290,264,238,245,65,151
172,06/03/2019 10:55,12,200,963,247,1241,72,72,45,11,414,79,75,13,236,601,257,209,69,-70,72,14,233,72,60,9,186,421,200,205,78,78,333,14,247,67,65,363,367,18,314,18,305,53,310,290,264,238,245,65,152
173,06/03/2019 10:55,12,200,963,247,1242,72,72,46,10,417,79,75,13,236,601,257,199,69,-70,72,14,237,73,60,9,186,421,200,196,78,78,344,14,247,67,65,363,366,17,314,17,304,53,310,290,264,238,245,65,152
174,06/03/2019 10:55,12,200,963,247,1247,72,72,46,10,417,79,75,13,236,601,257,202,69,-70,73,14,237,73,60,9,186,421,200,194,78,78,345,14,247,67,65,363,367,18,314,18,304,53,310,290,264,238,245,65,152
175,06/03/2019 10:55,12,200,963,247,1252,72,72,46,11,404,79,75,13,236,601,257,217,69,-70,73,14,232,72,60,9,186,421,200,229,78,78,341,14,247,67,65,363,366,17,315,17,304,53,310,290,264,238,245,65,152
176,06/03/2019 10:55,12,200,963,247,1258,-72,72,47,11,417,79,75,13,236,601,257,233,69,-70,72,14,231,73,60,9,186,421,200,220,78,78,343,14,247,67,65,363,366,17,315,17,304,53,310,290,264,238,245,65,151
177,06/03/2019 10:55,12,200,963,247,1267,-72,72,46,11,409,79,75,13,236,601,257,211,69,-70,73,14,236,72,60,9,186,421,200,221,78,78,346,14,247,67,65,363,366,17,315,17,304,53,310,290,264,238,245,65,152
178,06/03/2019 10:55,12,200,963,247,1269,-72,72,46,11,416,79,75,13,236,601,257,216,-69,-70,72,14,237,73,60,9,186,421,200,215,78,78,346,14,247,67,65,363,366,17,315,17,304,53,310,290,264,238,245,65,152
179,06/03/2019 10:55,12,200,963,247,1274,-72,72,46,11,414,79,75,13,236,601,257,208,-69,-70,72,14,232,73,60,9,186,421,200,216,78,78,342,14,247,67,65,363,366,17,315,17,304,54,310,290,264,238,245,65,152
180,06/03/2019 10:55,12,200,963,247,1285,-72,72,46,11,421,79,75,13,236,601,257,223,-69,-70,72,14,231,72,60,9,186,421,200,221,78,78,342,14,247,67,65,363,366,17,315,17,304,54,310,290,264,238,245,65,152
181,06/03/2019 10:55,12,200,963,247,1276,-72,72,45,10,406,79,75,13,236,601,257,221,-69,70,73,14,235,73,60,9,186,421,200,229,78,78,340,14,247,67,65,363,365,17,315,17,304,54,310,290,264,238,245,65,151
182,06/03/2019 10:55,12,200,963,247,1259,-72,72,46,10,404,79,75,13,236,601,257,219,-69,70,73,14,237,72,60,9,186,421,200,215,78,78,346,14,247,67,65,363,365,17,315,17,304,54,310,290,264,238,245,65,151
183,06/03/2019 10:55,12,200,963,247,1014,-72,72,46,11,410,79,75,13,236,601,257,214,-69,70,72,14,237,73,60,9,186,421,200,210,78,78,332,14,247,67,65,363,365,17,315,17,304,54,310,290,264,238,245,65,152
184,06/03/2019 10:55,12,200,963,247,1168,-72,72,45,10,414,79,75,13,236,601,257,224,-69,70,72,14,234,73,60,9,186,421,200,213,78,78,339,14,247,67,65,363,365,17,315,17,304,54,310,290,265,-238,245,65,151
185,06/03/2019 10:55,12,200,963,247,1215,-72,72,45,11,413,79,75,13,236,601,257,211,-69,70,73,14,233,73,60,9,186,421,200,220,78,78,340,14,247,67,65,363,365,17,314,17,304,54,310,290,265,-238,245,65,150
186,06/03/2019 10:55,12,200,963,247,1237,-72,72,46,10,410,79,75,13,236,601,257,212,-69,70,73,14,236,73,60,9,186,421,200,209,78,78,352,14,247,67,65,363,364,17,314,17,304,54,310,290,265,-238,245,65,151
187,06/03/2019 10:55,12,200,963,247,1244,-72,72,46,11,411,79,75,13,236,601,257,197,-69,70,72,14,237,73,60,9,186,421,200,205,78,78,356,14,247,67,65,363,364,17,314,17,304,55,310,290,265,-238,245,65,151
188,06/03/2019 10:55,12,200,963,247,1241,-72,72,46,10,400,79,75,13,236,601,257,240,-69,70,72,14,233,73,60,9,186,421,200,206,78,78,336,14,247,67,65,363,364,17,314,17,304,55,310,290,265,-238,245,65,151
189,06/03/2019 10:55,12,200,963,247,1242,-72,72,45,11,411,79,75,13,236,601,257,220,-69,69,72,14,232,73,60,9,186,421,200,221,78,78,332,13,247,67,65,363,364,17,314,17,304,55,310,290,265,-238,245,65,149
190,06/03/2019 10:55,12,200,963,247,1241,-72,72,45,10,414,79,75,13,236,601,257,211,-69,69,72,14,235,73,60,9,186,421,200,213,78,78,340,14,247,67,65,363,364,17,314,17,304,56,310,290,265,-238,245,65,150
191,06/03/2019 10:55,12,200,963,247,1247,-72,72,45,10,417,79,75,13,236,601,257,220,-69,69,73,14,236,73,60,9,186,421,200,201,78,78,346,14,246,67,65,363,364,16,314,16,303,56,310,290,265,-238,245,65,149
192,06/03/2019 10:55,12,200,963,247,1243,-72,72,46,10,400,79,75,13,236,601,257,207,-69,69,72,14,231,73,60,9,186,421,200,220,78,78,351,14,247,67,65,363,363,16,314,16,303,56,310,290,265,-238,245,65,149
193,06/03/2019 10:55,12,200,963,247,1253,-72,72,46,10,414,79,75,13,236,601,257,224,-69,69,72,14,230,73,60,9,186,421,200,219,78,78,342,14,247,67,65,363,363,16,314,16,303,56,310,290,265,-238,245,65,149
194,06/03/2019 10:55,12,200,963,247,1248,-72,72,45,11,407,79,75,13,236,601,257,224,69,69,73,14,234,73,60,9,186,421,200,217,78,78,337,14,247,67,65,363,363,17,314,17,303,56,310,290,265,-238,245,65,149
195,06/03/2019 10:55,12,200,963,247,1040,-72,72,45,11,414,79,75,13,236,601,257,218,69,69,73,14,237,73,60,9,186,421,200,217,-78,78,334,14,247,67,65,363,363,17,314,17,303,56,310,290,265,-238,245,65,149
196,06/03/2019 10:55,12,200,963,247,1236,-72,72,45,11,412,79,75,13,236,601,257,207,69,69,72,14,233,73,60,9,186,421,200,208,-78,78,345,14,246,67,65,363,363,18,314,18,-303,56,310,290,265,-238,245,65,149
197,06/03/2019 10:55,12,200,963,247,1236,-72,72,45,11,420,79,75,13,236,601,257,215,69,69,73,14,233,73,60,9,186,421,200,205,-78,78,346,14,247,67,65,363,363,18,314,18,-303,56,310,290,265,-238,245,65,148
198,06/03/2019 10:55,12,200,963,247,1247,-72,72,45,10,405,79,75,13,236,601,257,225,69,69,73,14,233,73,60,9,186,421,200,206,-78,78,337,14,246,67,65,363,363,17,314,17,-303,56,310,290,265,-238,245,65,146
199,06/03/2019 10:55,12,200,963,247,1248,-72,72,46,11,402,79,75,13,236,601,257,206,69,69,73,14,236,73,60,9,186,421,200,217,-78,78,353,14,247,67,65,363,363,17,314,17,-303,56,310,290,265,-238,245,65,146
200,06/03/2019 10:55,12,200,963,247,1243,-72,73,45,11,410,79,75,13,236,601,257,198,69,69,72,14,237,73,60,9,186,421,200,185,-78,78,341,14,246,67,65,363,363,17,314,17,-303,56,310,290,265,-238,245,65,146
201,06/03/2019 10:55,12,200,963,247,1059,-72,73,44,11,414,79,75,13,236,601,257,207,69,69,73,14,234,73,60,9,186,421,200,210,-78,78,339,14,246,67,65,363,363,17,315,17,-304,56,310,290,265,-238,245,65,146
202,06/03/2019 10:55,12,200,963,247,1248,-72,73,45,10,413,79,75,13,236,601,257,214,69,69,73,14,232,73,60,9,186,421,200,217,-78,78,347,14,246,67,65,363,363,17,315,17,-304,56,310,290,265,-238,245,65,148
203,06/03/2019 10:55,12,200,963,247,1244,-72,73,45,10,407,79,75,13,236,601,257,221,69,69,73,14,235,73,60,9,186,421,200,205,-78,78,332,14,245,67,65,363,363,17,315,17,-304,57,310,290,265,-238,245,65,149
204,06/03/2019 10:55,12,200,963,247,1241,-72,73,46,10,413,79,75,13,236,601,257,209,69,69,73,14,236,73,60,9,186,421,200,209,-78,78,338,14,246,67,65,363,363,18,315,18,-304,56,310,290,265,-238,245,65,147
205,06/03/2019 10:55,12,200,963,247,1245,-72,73,46,10,403,79,75,13,236,601,257,216,69,69,72,14,231,73,60,9,186,421,200,216,-78,78,340,14,246,67,65,363,363,18,315,18,-304,56,310,290,265,-238,245,65,147
206,06/03/2019 10:55,12,200,963,247,1246,-72,73,45,11,413,79,75,13,236,601,257,210,69,69,72,14,229,73,60,9,186,421,200,210,-78,78,341,14,246,67,65,363,363,18,315,18,-304,56,310,290,265,-238,245,65,148
207,06/03/2019 10:55,12,200,963,247,1237,-72,73,45,11,415,79,75,13,236,601,257,230,69,69,73,14,235,73,60,9,186,421,200,230,-78,78,348,14,246,67,65,363,363,18,315,18,-304,56,310,290,265,-238,245,65,150
208,06/03/2019 10:55,12,200,963,247,1257,72,73,46,10,419,80,75,13,236,601,257,220,69,69,73,14,236,73,60,9,186,421,200,220,-78,78,343,14,245,67,65,363,363,18,315,18,-304,56,310,290,265,-238,245,65,148
209,06/03/2019 10:55,12,200,963,247,1248,72,73,46,10,403,80,75,13,236,601,257,207,69,69,72,14,231,73,60,9,186,421,200,207,-78,78,336,14,246,67,65,363,363,17,315,17,-304,56,310,290,265,-238,245,65,148
210,06/03/2019 10:55,12,200,963,247,1248,72,73,46,10,417,80,75,13,236,601,257,215,69,69,72,14,230,73,60,9,186,421,200,215,-78,78,337,14,245,67,65,363,362,18,315,18,-304,-56,310,290,265,-238,245,65,148
211,06/03/2019 10:56,12,200,963,247,1249,72,73,46,11,409,80,75,13,236,601,257,219,69,69,73,14,233,73,60,9,186,421,200,219,78,78,346,14,244,67,65,363,362,17,315,17,-304,-55,310,290,265,-238,245,65,148
212,06/03/2019 10:56,12,200,963,247,1237,72,73,45,11,417,80,75,13,236,601,257,209,69,69,73,14,235,73,60,9,186,421,200,209,78,78,343,14,245,67,65,363,362,17,315,17,304,-56,310,290,265,238,245,65,146
213,06/03/2019 10:56,12,200,963,247,1246,72,73,45,10,414,80,75,13,236,601,257,211,69,69,72,14,236,73,60,9,186,421,200,211,78,78,344,14,245,67,65,363,362,18,315,18,304,-55,310,290,265,238,245,65,147
214,06/03/2019 10:56,12,200,963,247,1246,72,73,46,10,422,80,75,13,236,601,257,205,69,69,72,14,233,73,60,9,186,421,200,205,78,78,337,14,245,67,65,363,362,17,315,17,304,-55,310,290,265,238,245,65,147
215,06/03/2019 10:56,12,200,963,247,1245,72,73,46,10,409,80,75,13,236,601,257,221,69,69,72,14,232,73,60,9,186,421,200,221,78,78,339,14,245,67,65,363,362,18,315,18,304,-55,310,290,265,238,245,65,147
216,06/03/2019 10:56,12,200,963,247,1247,72,73,46,11,404,80,75,13,236,601,257,210,69,69,73,14,235,73,60,9,186,421,200,210,78,78,340,14,245,67,65,363,362,18,315,18,304,-55,310,290,-265,238,245,65,147
